dataset,scenario,model,config,column,n_rows,n_unique,unique_ratio,n_null_like,null_rate,is_categorical,top_value,top_share
amazon_polarity_reviews,predictive_negative,sonnet,skill_on_e2e,complaint_domain,250,5,0.02,125,0.5,1,,0.5
amazon_polarity_reviews,predictive_negative,sonnet,skill_on_e2e,defect_type,250,6,0.024,197,0.788,1,,0.788
amazon_polarity_reviews,predictive_negative,sonnet,skill_on_e2e,failure_timing,250,5,0.02,234,0.936,1,,0.936
amazon_polarity_reviews,predictive_negative,sonnet,skill_on_e2e,content_or_media_quality_issue,250,5,0.02,202,0.808,1,,0.808
amazon_polarity_reviews,predictive_negative,sonnet,skill_on_e2e,expectation_mismatch,250,2,0.008,0,0.0,1,False,0.54
amazon_polarity_reviews,predictive_negative,sonnet,skill_on_e2e,value_for_money_signal,250,5,0.02,3,0.012,1,good_value,0.416
amazon_polarity_reviews,predictive_negative,sonnet,skill_on_e2e,emotional_intensity,250,4,0.016,0,0.0,1,3,0.492
amazon_polarity_reviews,predictive_negative,sonnet,skill_on_e2e,purchase_regret_signal,250,2,0.008,0,0.0,1,False,0.708
amazon_polarity_reviews,predictive_negative,haiku,skill_on,strong_negative_emotion,250,2,0.008,0,0.0,1,False,0.548
amazon_polarity_reviews,predictive_negative,haiku,skill_on,waste_or_regret_language,250,2,0.008,0,0.0,1,False,0.616
amazon_polarity_reviews,predictive_negative,haiku,skill_on,product_misrepresented,250,2,0.008,0,0.0,1,False,0.804
amazon_polarity_reviews,predictive_negative,haiku,skill_on,ineffective_or_poor_performance,250,3,0.012,1,0.004,1,False,0.712
amazon_polarity_reviews,predictive_negative,haiku,skill_on,poor_design_or_conception,250,2,0.008,0,0.0,1,False,0.788
amazon_polarity_reviews,predictive_negative,haiku,skill_on,difficult_or_impractical_use,250,2,0.008,0,0.0,1,False,0.8
amazon_polarity_reviews,predictive_negative,haiku,skill_on,poor_durability,250,2,0.008,0,0.0,1,False,0.808
amazon_polarity_reviews,predictive_negative,sonnet,skill_on,defect_type,250,6,0.024,0,0.0,1,none_mentioned,0.776
amazon_polarity_reviews,predictive_negative,sonnet,skill_on,durability_signal,250,2,0.008,0,0.0,1,False,0.88
amazon_polarity_reviews,predictive_negative,sonnet,skill_on,performance_failure_mode,250,5,0.02,0,0.0,1,no_failure_mentioned,0.796
amazon_polarity_reviews,predictive_negative,sonnet,skill_on,misleading_claim,250,2,0.008,0,0.0,1,False,0.912
amazon_polarity_reviews,predictive_negative,sonnet,skill_on,negative_intensity,250,5,0.02,0,0.0,1,1,0.452
amazon_polarity_reviews,predictive_negative,sonnet,skill_on,dissatisfaction_explicitness,250,2,0.008,0,0.0,1,False,0.536
amazon_polarity_reviews,predictive_negative,sonnet,skill_on,purchase_regret,250,3,0.012,2,0.008,1,False,0.744
amazon_polarity_reviews,predictive_negative,sonnet,skill_on,product_category_domain,250,8,0.032,3,0.012,1,media_book,0.332
amazon_polarity_reviews,predictive_negative,sonnet,skill_on,use_duration_before_complaint,250,6,0.024,216,0.864,1,,0.864
amazon_polarity_reviews,predictive_sentiment,haiku,skill_off_update,exclamation_count,250,9,0.036,0,0.0,1,0,0.776
amazon_polarity_reviews,predictive_sentiment,haiku,skill_off_update,question_count,250,4,0.016,0,0.0,1,0,0.928
amazon_polarity_reviews,predictive_sentiment,haiku,skill_off_update,caps_words_count,250,10,0.04,0,0.0,1,0,0.688
amazon_polarity_reviews,predictive_sentiment,haiku,skill_off_update,avg_sentence_length,250,153,0.612,0,0.0,0,10.5,0.028
amazon_polarity_reviews,predictive_sentiment,haiku,skill_off_update,criticism_words_count,250,4,0.016,0,0.0,1,0,0.784
amazon_polarity_reviews,predictive_sentiment,haiku,skill_off_update,praise_words_count,250,5,0.02,0,0.0,1,0,0.572
amazon_polarity_reviews,predictive_sentiment,haiku,skill_off_update,review_length_chars,250,157,0.628,0,0.0,0,600,0.232
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_off_update,review_word_count,250,95,0.38,0,0.0,0,107,0.024
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_off_update,review_sentence_count,250,13,0.052,0,0.0,1,3,0.176
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_off_update,exclamation_count,250,9,0.036,0,0.0,1,0,0.776
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_off_update,question_count,250,4,0.016,0,0.0,1,0,0.928
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_off_update,caps_word_count,250,10,0.04,0,0.0,1,0,0.688
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_off_update,positive_word_count,250,7,0.028,0,0.0,1,0,0.328
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_off_update,negative_word_count,250,7,0.028,0,0.0,1,0,0.66
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_off_update,has_personal_pronoun,250,2,0.008,0,0.0,1,1,0.812
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_off_update,avg_word_length,250,119,0.476,0,0.0,0,4.46,0.032
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on_e2e,primary_issue_or_strength,250,16,0.064,124,0.496,1,Unknown,0.496
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on_e2e,severity_or_scope_of_issue,250,8,0.032,122,0.488,1,Unknown,0.488
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on_e2e,quality_consistency,250,2,0.008,0,0.0,1,True,0.636
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on_e2e,failure_root_cause_type,250,11,0.044,183,0.732,1,,0.596
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on_e2e,use_context_or_setting,250,11,0.044,0,0.0,1,general_purpose,0.556
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on_e2e,product_expectation_vs_reality,250,8,0.032,2,0.008,1,disappointing_mismatch,0.396
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on_e2e,recommendation_stance,250,6,0.024,0,0.0,1,strong_recommend,0.384
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on_e2e,value_perception,250,7,0.028,58,0.232,1,good_value,0.316
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on_e2e,product_category,250,8,0.032,3,0.012,1,book,0.332
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on_e2e,primary_review_aspect,250,9,0.036,1,0.004,1,content_narrative,0.6
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on_e2e,sentiment_intensity,250,5,0.02,0,0.0,1,5,0.324
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on_e2e,complaint_type,250,9,0.036,116,0.464,1,,0.464
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on_e2e,praise_type,250,8,0.032,107,0.428,1,,0.428
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on_e2e,has_quality_defect,250,2,0.008,0,0.0,1,False,0.784
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on_e2e,has_content_critique,250,2,0.008,0,0.0,1,True,0.656
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on_e2e,recommendation_stance,250,6,0.024,2,0.008,1,recommends,0.336
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on_e2e,durability_signal,250,4,0.016,231,0.924,1,,0.924
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on,primary_domain,250,3,0.012,0,0.0,1,media,0.632
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on,has_defect_or_failure,250,2,0.008,0,0.0,1,False,0.784
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on,has_performance_or_usability_issue,250,2,0.008,0,0.0,1,False,0.704
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on,expectation_fulfillment,250,5,0.02,2,0.008,1,unmet,0.42
amazon_polarity_reviews,predictive_sentiment,haiku,skill_on,recommendation_stance,250,5,0.02,2,0.008,1,do_not_recommend,0.42
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on,review_domain,250,8,0.032,0,0.0,1,book,0.332
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on,content_focus,250,12,0.048,0,0.0,1,product_functionality,0.22
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on,primary_complaint_type,250,8,0.032,127,0.508,1,,0.508
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on,primary_praise_type,250,7,0.028,120,0.48,1,,0.48
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on,quality_failure_mode,250,6,0.024,216,0.864,1,,0.864
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on,sentiment_intensity,250,5,0.02,0,0.0,1,5,0.304
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on,expectation_gap,250,5,0.02,3,0.012,1,exceeded_expectations,0.296
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on,reviewer_expertise,250,4,0.016,0,0.0,1,casual_user,0.624
amazon_polarity_reviews,predictive_sentiment,sonnet,skill_on,recommendation_stance,250,6,0.024,1,0.004,1,strongly_recommends,0.24
company_profile_location,causal_regional_clustering,haiku,skill_off_update,Industry,199,10,0.0503,0,0.0,1,Other,0.3568
company_profile_location,causal_regional_clustering,haiku,skill_off_update,Region_Cluster,199,5,0.0251,0,0.0,1,Peninsula,0.4422
company_profile_location,causal_regional_clustering,haiku,skill_off_update,Is_VC_Firm,199,2,0.0101,0,0.0,1,No,0.9648
company_profile_location,causal_regional_clustering,haiku,skill_off_update,Global_Presence,199,2,0.0101,0,0.0,1,No,0.9246
company_profile_location,causal_regional_clustering,sonnet,skill_off_update,industry_sector,199,8,0.0402,0,0.0,1,Other Tech,0.593
company_profile_location,causal_regional_clustering,sonnet,skill_off_update,is_venture_capital,199,2,0.0101,0,0.0,1,0,0.9749
company_profile_location,causal_regional_clustering,sonnet,skill_off_update,is_life_science,199,2,0.0101,0,0.0,1,0,0.9648
company_profile_location,causal_regional_clustering,sonnet,skill_off_update,talent_density_proxy,199,3,0.0151,0,0.0,1,Medium,0.7085
company_profile_location,causal_regional_clustering,sonnet,skill_off_update,founding_stage_focus,199,3,0.0151,0,0.0,1,Mixed,0.8643
company_profile_location,causal_regional_clustering,sonnet,skill_off_update,proximity_cluster,199,5,0.0251,0,0.0,1,Peninsula-North,0.4221
company_profile_location,causal_regional_clustering,haiku,skill_on_e2e,primary_industry_sector,199,14,0.0704,0,0.0,1,enterprise_software,0.3266
company_profile_location,causal_regional_clustering,haiku,skill_on_e2e,serves_enterprise_or_consumer,199,3,0.0151,0,0.0,1,enterprise_only,0.7889
company_profile_location,causal_regional_clustering,haiku,skill_on_e2e,has_specialized_local_talent_requirement,199,2,0.0101,0,0.0,1,False,0.8794
company_profile_location,causal_regional_clustering,haiku,skill_on_e2e,company_maturity_stage,199,6,0.0302,0,0.0,1,growth_stage,0.603
company_profile_location,causal_regional_clustering,haiku,skill_on_e2e,business_model_localization_need,199,5,0.0251,0,0.0,1,platform_neutral,0.7588
company_profile_location,causal_regional_clustering,haiku,skill_on_e2e,regulatory_compliance_driver,199,2,0.0101,0,0.0,1,False,0.8492
company_profile_location,causal_regional_clustering,sonnet,skill_on_e2e,industry_sector,199,10,0.0503,0,0.0,1,enterprise_software,0.3869
company_profile_location,causal_regional_clustering,sonnet,skill_on_e2e,company_stage,199,6,0.0302,13,0.0653,1,growth_stage,0.4221
company_profile_location,causal_regional_clustering,sonnet,skill_on_e2e,venture_capital_orientation,199,4,0.0201,14,0.0704,1,vc_backed_startup,0.5176
company_profile_location,causal_regional_clustering,sonnet,skill_on_e2e,talent_model,199,5,0.0251,14,0.0704,1,engineering_research_heavy,0.5879
company_profile_location,causal_regional_clustering,sonnet,skill_on_e2e,cloud_data_infrastructure_focus,199,2,0.0101,0,0.0,1,False,0.8141
company_profile_location,causal_regional_clustering,sonnet,skill_on_e2e,company_size_type,199,4,0.0201,0,0.0,1,small_startup,0.4221
company_profile_location,causal_regional_clustering,haiku,skill_on,primary_industry_sector,199,11,0.0553,0,0.0,1,software_services,0.5729
company_profile_location,causal_regional_clustering,haiku,skill_on,technology_focus_area,199,11,0.0553,0,0.0,1,enterprise_software,0.3367
company_profile_location,causal_regional_clustering,haiku,skill_on,customer_market_proximity,199,6,0.0302,0,0.0,1,enterprise_multinational,0.5528
company_profile_location,causal_regional_clustering,haiku,skill_on,specialized_talent_clustering,199,3,0.0151,0,0.0,1,strong_presence,0.7688
company_profile_location,causal_regional_clustering,haiku,skill_on,company_maturity_stage,199,6,0.0302,0,0.0,1,growth_stage,0.5578
company_profile_location,causal_regional_clustering,sonnet,skill_on,industry_sector,199,10,0.0503,4,0.0201,1,software_and_saas,0.4472
company_profile_location,causal_regional_clustering,sonnet,skill_on,company_stage,199,5,0.0251,0,0.0,1,growth_stage,0.5226
company_profile_location,causal_regional_clustering,sonnet,skill_on,ecosystem_cluster,199,5,0.0251,0,0.0,1,silicon_valley_core,0.5075
company_profile_location,causal_regional_clustering,sonnet,skill_on,business_model_type,199,6,0.0302,0,0.0,1,b2b_enterprise_software,0.5276
company_profile_location,causal_regional_clustering,sonnet,skill_on,infrastructure_need,199,4,0.0201,0,0.0,1,none_primarily_software,0.7538
company_profile_location,causal_regional_clustering,sonnet,skill_on,talent_dependency,199,1,0.005,0,0.0,1,True,1.0
company_profile_location,causal_regional_clustering,sonnet,skill_on,capital_dependency,199,2,0.0101,176,0.8844,1,,0.8844
company_profile_location,causal_regional_clustering,sonnet,skill_on,remote_or_distributed,199,1,0.005,0,0.0,1,False,1.0
company_profile_location,concept_attribute_business,haiku,skill_off_update,Business Model,199,11,0.0553,0,0.0,1,SaaS,0.4322
company_profile_location,concept_attribute_business,haiku,skill_off_update,Primary Customer,199,6,0.0302,0,0.0,1,B2B/Other,0.5829
company_profile_location,concept_attribute_business,sonnet,skill_off_update,Business Model,199,23,0.1156,0,0.0,1,Software / Platform,0.0955
company_profile_location,concept_attribute_business,sonnet,skill_off_update,Primary Customer Segment,199,9,0.0452,0,0.0,1,B2B,0.6131
company_profile_location,concept_attribute_business,haiku,skill_on_e2e,primary_business_model,199,10,0.0503,0,0.0,1,software_as_service,0.4774
company_profile_location,concept_attribute_business,haiku,skill_on_e2e,primary_customer_segment,199,7,0.0352,0,0.0,1,enterprise,0.6533
company_profile_location,concept_attribute_business,haiku,skill_on_e2e,industry_domain,199,14,0.0704,71,0.3568,1,Unknown,0.3568
company_profile_location,concept_attribute_business,haiku,skill_on_e2e,go_to_market_mechanism,199,8,0.0402,0,0.0,1,direct_saas_subscription,0.5477
company_profile_location,concept_attribute_business,haiku,skill_on_e2e,value_proposition_type,199,7,0.0352,0,0.0,1,revenue_growth,0.2814
company_profile_location,concept_attribute_business,sonnet,skill_on_e2e,business_model_type,199,9,0.0452,2,0.0101,1,SaaS,0.5779
company_profile_location,concept_attribute_business,sonnet,skill_on_e2e,primary_customer_segment,199,5,0.0251,0,0.0,1,Enterprise_B2B,0.6382
company_profile_location,concept_attribute_business,sonnet,skill_on_e2e,industry_vertical,199,11,0.0553,81,0.407,1,Unknown,0.407
company_profile_location,concept_attribute_business,sonnet,skill_on_e2e,product_category,199,11,0.0553,5,0.0251,1,Application_Software,0.3869
company_profile_location,concept_attribute_business,sonnet,skill_on_e2e,delivery_model,199,6,0.0302,2,0.0101,1,Cloud_SaaS,0.6131
company_profile_location,concept_attribute_business,sonnet,skill_on_e2e,company_stage_type,199,6,0.0302,1,0.005,1,Growth_Stage,0.4925
company_profile_location,concept_attribute_business,haiku,skill_on,business_model_type,199,9,0.0452,0,0.0,1,SaaS,0.6533
company_profile_location,concept_attribute_business,haiku,skill_on,primary_customer_segment,199,5,0.0251,0,0.0,1,Enterprise,0.7136
company_profile_location,concept_attribute_business,haiku,skill_on,value_delivery_mechanism,199,7,0.0352,0,0.0,1,Software,0.5578
company_profile_location,concept_attribute_business,sonnet,skill_on,company_sector,199,16,0.0804,0,0.0,1,enterprise_software,0.2312
company_profile_location,concept_attribute_business,sonnet,skill_on,business_model_type,199,10,0.0503,0,0.0,1,SaaS,0.4975
company_profile_location,concept_attribute_business,sonnet,skill_on,primary_customer_segment,199,6,0.0302,0,0.0,1,enterprise_B2B,0.608
company_profile_location,concept_attribute_business,sonnet,skill_on,product_delivery_mode,199,7,0.0352,2,0.0101,1,cloud_based,0.6583
company_profile_location,concept_attribute_business,sonnet,skill_on,company_stage_or_role,199,6,0.0302,0,0.0,1,growth_stage,0.4623
company_profile_location,concept_attribute_business,sonnet,skill_on,ai_ml_centrality,199,3,0.0151,178,0.8945,1,,0.8945
company_profile_location,concept_attribute_business,sonnet,skill_on,revenue_mechanism,199,9,0.0452,2,0.0101,1,subscription_or_SaaS_fee,0.4975
company_profile_location,concept_attribute_focus,haiku,skill_off_update,Industry_Focus,199,44,0.2211,0,0.0,1,Enterprise Software,0.1307
company_profile_location,concept_attribute_focus,haiku,skill_off_update,Geographic_Region,199,3,0.0151,0,0.0,1,Silicon Valley,0.5226
company_profile_location,concept_attribute_focus,haiku,skill_off_update,Market_Expansion_Stage,199,9,0.0452,0,0.0,1,Established,0.5126
company_profile_location,concept_attribute_focus,sonnet,skill_off_update,Industry Sector,199,15,0.0754,0,0.0,1,Cloud & Enterprise Software,0.3216
company_profile_location,concept_attribute_focus,sonnet,skill_off_update,Geographic Cluster,199,5,0.0251,0,0.0,1,Menlo Park / Palo Alto Corridor,0.2714
company_profile_location,concept_attribute_focus,sonnet,skill_off_update,Market Expansion Potential,199,3,0.0151,0,0.0,1,Low,0.4171
company_profile_location,concept_attribute_focus,haiku,skill_on_e2e,industry_vertical,199,12,0.0603,1,0.005,1,enterprise_software,0.5327
company_profile_location,concept_attribute_focus,haiku,skill_on_e2e,technology_domain,199,10,0.0503,14,0.0704,1,saas_platforms,0.5377
company_profile_location,concept_attribute_focus,haiku,skill_on_e2e,business_model_type,199,9,0.0452,0,0.0,1,b2b_saas,0.5578
company_profile_location,concept_attribute_focus,haiku,skill_on_e2e,customer_segment_focus,199,6,0.0302,0,0.0,1,enterprise,0.6131
company_profile_location,concept_attribute_focus,haiku,skill_on_e2e,growth_stage_target,199,5,0.0251,0,0.0,1,growth_stage,0.608
company_profile_location,concept_attribute_focus,sonnet,skill_on_e2e,industry_vertical,199,10,0.0503,0,0.0,1,enterprise_software,0.4221
company_profile_location,concept_attribute_focus,sonnet,skill_on_e2e,company_stage,199,5,0.0251,15,0.0754,1,established_enterprise,0.397
company_profile_location,concept_attribute_focus,sonnet,skill_on_e2e,business_model,199,7,0.0352,0,0.0,1,saas_cloud,0.5427
